TransactionID,Amount,Hour,Distance_from_home_km,Distance_from_last_transaction_km,Ratio_to_median_purchase_price,Used_chip,Used_pin,Online_order,Class
TXN105326,44.48,20,3.7,1.72,0.008,1,1,0,0
TXN111141,42.48,19,0.29,9.56,1.81,1,1,1,0
TXN106146,189.1,15,3.59,5.05,0.736,1,0,0,0
TXN113004,14.63,8,4.12,15.31,2.196,1,0,0,0
TXN105937,190.78,17,19.28,0.4,0.841,1,0,0,0
TXN105112,16.68,20,1.47,2.71,1.537,1,1,0,0
TXN106064,23.01,22,12.42,2.89,0.23,0,1,1,0
TXN102732,22.22,21,0.46,9.17,1.604,1,0,0,0
TXN114493,171.94,6,7.68,1.97,1.34,0,1,0,0
TXN104003,27.07,10,4.05,1.96,1.385,0,0,1,0
TXN100054,27.34,21,9.56,5.18,0.787,0,0,0,0
TXN112237,127.82,4,2.81,1.0,0.439,1,1,1,0
TXN107656,226.9,8,19.07,4.05,0.861,0,1,0,0
TXN106684,19.25,6,20.62,6.2,2.184,0,1,0,0
TXN108241,32.57,6,16.55,8.19,1.0,0,1,1,0
TXN100766,28.78,12,10.1,7.89,0.708,1,1,1,0
TXN114278,58.78,6,0.16,13.95,0.671,1,1,0,0
TXN111228,32.49,7,6.55,3.38,1.171,1,1,0,0
TXN110348,11.32,21,4.06,15.67,1.651,0,1,0,0
TXN113097,64.37,16,19.46,6.72,1.321,0,1,0,0
TXN111785,11.45,16,3.02,2.25,2.216,1,1,0,0
TXN103622,20.24,18,3.43,16.46,1.103,1,0,0,0
TXN102070,73.12,20,17.66,14.04,0.006,0,0,0,0
TXN103756,308.53,6,20.65,13.19,1.177,1,1,0,0
TXN108568,18.12,23,10.67,11.84,0.286,1,1,0,0
TXN108167,109.76,6,2.7,9.49,1.383,1,1,1,0
TXN108928,78.14,18,1.89,11.83,1.278,1,0,1,0
TXN112860,90.46,6,9.1,1.37,0.048,1,1,0,0
TXN100594,134.79,22,0.69,7.11,0.506,1,1,0,0
TXN108540,18.38,6,2.94,13.1,0.74,1,1,0,0
TXN110445,5.42,12,15.96,10.75,0.735,1,1,1,0
TXN112381,58.41,8,6.85,9.42,0.516,0,1,1,0
TXN102855,9.94,6,4.87,5.8,1.313,1,1,1,0
TXN101248,35.04,19,0.67,4.27,1.317,0,1,0,0
TXN114720,265.68,6,4.46,17.58,1.91,0,0,0,1
TXN114841,109.49,11,28.51,25.55,0.307,0,0,1,1
TXN114354,343.61,8,5.52,5.01,1.413,1,1,1,0
TXN108206,103.22,4,5.56,1.67,1.545,0,1,1,0
TXN102992,34.79,19,5.12,5.16,0.776,0,1,1,0
TXN101299,17.47,1,13.5,1.49,1.096,1,0,1,0
TXN104034,56.14,7,6.04,8.52,0.964,0,1,0,0
TXN107608,31.44,14,12.21,11.87,1.765,1,1,0,0
TXN114823,250.46,7,70.05,29.69,1.361,1,0,1,1
TXN112287,42.2,9,2.41,3.25,1.716,1,1,1,0
TXN106590,18.19,15,7.65,0.03,1.0,1,0,0,0
TXN112423,10.29,11,3.62,10.24,2.314,1,0,0,0
TXN106711,7.23,7,2.01,6.04,1.284,1,1,1,0
TXN112812,9.13,15,1.04,12.22,0.96,1,0,1,0
TXN100935,280.59,12,15.91,8.39,0.78,1,0,0,0
TXN107438,10.82,17,6.19,10.92,1.176,1,1,1,0
TXN109906,45.64,21,4.27,10.04,1.452,0,0,0,0
TXN110496,128.65,16,8.86,5.32,1.867,0,1,1,0
TXN114353,38.44,14,0.17,0.15,1.24,1,1,0,0
TXN111339,35.37,17,5.38,5.76,0.739,1,0,1,0
TXN114460,6.05,4,2.78,1.96,1.987,1,0,0,0
TXN104873,31.0,15,1.12,2.37,1.88,1,0,0,0
TXN113422,287.45,11,2.95,2.83,1.329,1,1,1,0
TXN111244,236.11,18,9.68,11.31,1.773,0,0,0,0
TXN105774,39.22,21,16.38,0.14,1.425,1,0,0,0
TXN107512,37.47,2,4.12,7.32,1.639,1,0,1,0
TXN110638,97.18,12,11.66,7.9,1.159,0,0,0,0
TXN108899,26.69,11,22.2,1.31,0.715,0,0,1,0
TXN107882,84.55,13,3.53,7.3,2.133,0,1,0,0
TXN112848,23.95,18,13.61,13.42,0.521,0,1,0,0
TXN114052,76.92,19,2.36,5.73,1.351,1,1,0,0
TXN107891,147.06,11,11.56,4.13,1.264,1,0,0,0
TXN108105,12.6,21,11.34,8.89,1.93,0,0,1,0
TXN108845,45.42,22,13.04,2.28,1.531,1,1,1,0
TXN106527,29.43,10,13.38,1.09,2.035,0,1,1,0
TXN103003,572.75,17,5.42,11.8,1.085,1,0,0,0
TXN108034,11.57,9,27.93,8.02,0.972,0,0,1,0
TXN105366,68.23,4,3.12,5.34,0.506,1,1,1,0
TXN104313,12.9,12,11.84,9.12,2.109,1,1,1,0
TXN100417,5.04,8,15.24,8.43,0.913,0,1,0,0
TXN105974,49.44,7,15.58,1.12,1.675,1,1,0,0
TXN105082,42.77,1,0.43,6.11,0.749,1,1,0,0
TXN106481,7.26,19,17.38,0.15,1.329,1,1,1,0
TXN102857,44.73,6,15.33,1.41,1.487,1,1,0,0
TXN109231,13.2,3,12.44,15.88,1.583,0,1,0,0
TXN108322,130.53,19,18.07,5.03,1.687,1,1,0,0
TXN107125,152.01,10,3.58,5.53,1.728,0,1,0,0
TXN100847,30.39,17,7.91,0.46,1.809,1,1,1,0
TXN109341,10.63,16,2.19,9.39,1.791,1,0,1,0
TXN103911,11.63,18,4.96,0.23,1.389,1,0,0,0
TXN111184,7.95,20,6.83,4.0,1.99,0,1,0,0
TXN112312,20.95,5,18.02,1.36,0.715,0,0,0,0
TXN110823,16.99,2,2.65,3.26,1.282,1,1,0,0
TXN110582,20.27,16,5.36,2.11,0.325,1,1,0,0
TXN107691,98.4,12,12.26,3.11,0.825,1,1,0,0
TXN101889,36.48,14,12.62,0.22,0.543,0,0,0,0
TXN109719,8.81,9,6.11,2.95,1.269,1,1,0,0
TXN112060,36.17,13,12.73,13.39,1.782,1,0,0,0
TXN102203,23.38,11,9.42,12.33,1.685,1,1,0,0
TXN113980,31.9,14,0.02,4.77,0.583,1,1,0,0
TXN101022,37.04,8,7.87,8.63,0.594,1,1,0,0
TXN100872,8.6,0,7.5,2.66,2.585,1,0,0,0
TXN109758,34.03,23,7.98,0.39,0.677,1,1,1,0
TXN100225,15.12,12,8.07,4.38,1.35,0,1,1,0
TXN111970,59.16,12,0.71,2.56,1.566,1,0,0,0
TXN114950,101.32,8,78.25,37.76,4.329,0,0,1,1
TXN106118,34.55,14,8.35,1.92,0.727,0,0,0,0
TXN105565,103.93,22,8.11,12.57,1.176,1,1,0,0
TXN113749,24.01,13,2.25,1.32,1.858,1,1,1,0
TXN113344,66.3,2,11.69,0.39,2.184,1,1,1,0
TXN111120,36.09,4,4.74,15.45,0.912,0,1,1,0
TXN103976,80.69,19,1.53,6.04,0.588,1,1,1,0
TXN104621,17.95,14,20.31,12.75,1.72,1,0,0,0
TXN109980,208.7,15,13.53,22.61,1.288,0,1,0,0
TXN106323,65.59,15,3.69,12.13,1.631,1,1,1,0
TXN100947,14.7,13,1.65,26.95,1.172,0,1,1,0
TXN114375,51.0,11,3.6,9.29,0.266,1,1,1,0
TXN103701,22.39,13,6.39,9.31,1.364,0,1,0,0
TXN107719,46.14,8,2.62,15.31,1.194,1,0,0,0
TXN111327,17.26,17,8.67,4.4,1.054,1,0,1,0
TXN110100,18.07,14,1.52,8.88,1.32,1,0,1,0
TXN106154,17.14,16,6.35,1.2,0.853,1,1,1,0
TXN104450,47.71,0,16.33,6.64,0.109,1,1,0,0
TXN108259,70.62,6,3.86,8.56,1.414,1,1,0,0
TXN101697,10.53,18,7.01,6.46,1.836,1,0,0,0
TXN100721,177.25,15,10.78,8.22,1.197,1,1,1,0
TXN104241,51.69,9,0.59,9.14,1.425,1,1,1,0
TXN103092,146.04,15,11.04,2.44,0.761,1,1,1,0
TXN104511,14.88,19,5.45,1.31,1.677,1,1,0,0
TXN106536,130.01,15,23.42,0.65,1.047,1,1,0,0
TXN113818,156.64,10,9.17,7.54,2.249,0,1,0,0
TXN110763,100.41,23,11.47,0.67,0.903,1,1,0,0
TXN102213,30.76,20,18.04,9.29,2.061,1,1,0,0
TXN100171,63.18,18,8.28,8.33,1.945,0,0,1,0
TXN106581,28.72,17,8.16,0.29,0.565,1,1,0,0
TXN103676,109.34,11,8.79,3.46,1.866,1,1,1,0
TXN107282,62.82,22,31.55,0.93,0.341,1,0,1,0
TXN104822,234.41,15,15.45,0.03,1.301,1,1,0,0
TXN110087,26.59,11,8.75,0.24,0.53,0,1,0,0
TXN108247,38.87,21,14.92,0.95,0.518,1,0,1,0
TXN112426,29.47,16,3.82,1.34,0.987,1,0,1,0
TXN102856,72.68,13,5.63,0.81,1.746,1,1,0,0
TXN108641,44.09,14,18.04,2.92,0.842,0,1,0,0
TXN101997,40.76,12,10.83,11.86,2.622,1,1,0,0
TXN110786,70.57,20,6.8,3.0,1.131,1,1,1,0
TXN103397,2.35,16,9.84,6.76,1.465,0,1,1,0
TXN109180,53.35,13,7.21,1.46,0.792,0,1,1,0
TXN109161,15.2,13,2.88,5.13,0.416,1,0,0,0
TXN108328,57.69,9,11.18,3.4,1.723,1,1,1,0
TXN106582,72.87,10,8.52,9.1,0.245,1,1,1,0
TXN101896,15.4,7,2.3,2.22,0.784,1,1,0,0
TXN108366,11.92,8,3.54,4.91,1.262,1,1,0,0
TXN102302,79.78,9,5.22,16.53,0.732,1,0,0,0
TXN111397,41.13,19,16.04,9.3,1.049,1,0,0,0
TXN112673,17.76,11,16.67,0.26,1.346,0,1,0,0
TXN105820,4.42,8,8.17,3.88,0.308,0,1,0,0
TXN101932,33.36,6,2.73,17.52,0.944,0,1,0,0
TXN108636,40.54,8,3.75,12.83,0.786,0,1,0,0
TXN113389,28.77,16,2.06,4.85,1.3,1,0,1,0
TXN107766,156.65,9,15.47,12.26,1.383,1,1,0,0
TXN113346,5.21,6,19.72,3.11,0.398,1,1,0,0
TXN101827,18.62,13,16.46,5.31,1.321,1,1,0,0
TXN102885,5.99,11,2.4,4.97,0.911,1,0,0,0
TXN104780,27.83,0,20.19,6.38,0.421,0,1,1,0
TXN105385,24.9,23,12.55,13.59,0.75,1,0,0,0
TXN107056,547.9,7,4.36,16.35,0.694,1,1,1,0
TXN109773,7.31,19,5.25,2.39,0.244,1,1,0,0
TXN108281,2.3,15,12.36,19.51,2.036,1,1,0,0
TXN100794,7.52,2,19.03,2.24,1.792,0,1,1,0
TXN107945,41.63,10,3.03,2.44,1.238,0,1,1,0
TXN114038,299.35,19,2.24,0.29,1.486,1,1,1,0
TXN105401,20.64,0,19.51,12.79,0.935,0,0,1,0
TXN102048,119.32,15,7.09,13.66,2.552,0,1,0,0
TXN110369,104.33,17,2.95,8.56,0.972,1,1,0,0
TXN106966,10.62,12,3.47,5.48,0.037,0,1,0,0
TXN106757,17.04,12,1.55,11.86,0.955,1,0,0,0
TXN109221,127.56,0,6.28,18.22,1.841,0,1,1,0
TXN111606,59.03,15,3.41,2.93,0.501,0,1,1,0
TXN112145,8.07,13,19.05,0.02,0.903,1,0,0,0
TXN109521,40.27,13,17.65,1.32,1.667,1,1,1,0
TXN111365,23.76,18,1.61,16.46,1.507,1,1,0,0
TXN111316,33.9,23,17.25,8.24,0.967,1,0,0,0
TXN108231,15.95,21,1.42,6.22,1.376,1,0,1,0
TXN107062,43.63,8,7.68,4.11,1.647,1,1,0,0
TXN113300,33.04,8,5.15,7.73,1.056,0,1,0,0
TXN100943,112.39,11,16.34,6.05,0.658,1,0,0,0
TXN103600,102.68,19,17.8,3.81,2.333,0,1,1,0
TXN100665,54.56,8,9.59,7.98,0.701,1,0,0,0
TXN104011,19.3,19,1.63,0.98,0.685,0,1,1,0
TXN100452,22.78,20,17.84,0.07,1.429,1,0,0,0
TXN113068,60.64,12,8.52,13.36,0.953,0,0,0,0
TXN109876,116.01,13,24.51,1.06,1.131,1,0,0,0
TXN101148,9.24,11,16.62,0.64,0.037,1,1,0,0
TXN112465,78.73,17,5.81,8.2,1.114,1,1,1,0
TXN110376,16.73,13,6.62,10.09,0.917,0,0,0,0
TXN100336,13.79,13,10.08,22.32,0.685,1,1,0,0
TXN110358,157.05,21,28.3,2.7,0.859,0,1,0,0
TXN104930,46.35,12,15.02,11.25,0.866,1,1,0,0
TXN113844,28.83,19,0.82,2.31,1.157,0,1,0,0
TXN114853,28.14,11,30.17,12.49,2.812,1,1,1,1
TXN111169,21.94,18,10.81,5.5,1.302,1,1,0,0
TXN107673,104.94,14,18.98,0.67,0.491,1,0,0,0
TXN109792,38.29,12,12.19,1.52,2.598,1,0,0,0
TXN109833,77.46,15,17.96,12.11,1.414,1,0,1,0
TXN108543,13.55,18,17.47,0.09,0.945,1,0,0,0
TXN108816,9.96,14,1.87,7.37,0.725,1,0,0,0
TXN114926,20.8,14,38.56,1.42,0.995,1,1,1,1
TXN107394,31.47,23,12.37,4.3,1.419,1,0,0,0
TXN105647,42.07,13,10.05,5.53,1.697,1,0,0,0
TXN102183,15.08,12,9.46,4.69,1.562,1,1,1,0
TXN105364,32.08,15,0.09,10.22,1.274,1,1,1,0
TXN102508,34.99,0,12.94,0.4,0.942,1,1,0,0
TXN102089,34.45,20,4.52,2.37,1.924,1,1,0,0
TXN104819,104.86,18,3.58,1.69,1.498,1,0,0,0
TXN104794,262.21,18,15.94,8.99,0.788,0,1,0,0
TXN106780,25.8,14,23.42,9.39,0.178,1,1,1,0
TXN100358,276.73,3,22.12,2.32,0.427,1,1,0,0
TXN114825,8.48,1,74.15,18.53,4.26,1,0,1,1
TXN109513,12.64,11,4.52,2.45,1.067,1,0,0,0
TXN101613,71.57,19,1.57,4.93,0.604,0,1,0,0
TXN106876,115.14,10,2.79,9.26,0.597,1,1,0,0
TXN107926,17.25,21,11.65,3.15,1.014,1,0,0,0
TXN105637,59.67,14,15.24,9.1,0.734,0,0,1,0
TXN110048,29.85,14,7.81,5.9,2.285,1,1,1,0
TXN106702,112.13,8,9.34,4.82,0.773,1,1,1,0
TXN109717,24.86,18,1.78,0.99,0.638,1,0,0,0
TXN104714,10.81,12,22.32,7.59,1.735,1,0,0,0
TXN104561,135.86,20,20.02,4.26,1.06,0,1,0,0
TXN109626,22.62,12,8.3,5.18,0.497,0,0,0,0
TXN114580,42.78,13,4.24,1.83,1.372,1,1,0,0
TXN114763,68.08,21,1.2,19.26,2.146,0,0,1,1
TXN104173,49.98,7,16.42,10.26,1.662,1,1,0,0
TXN109611,3.81,22,0.98,11.94,0.868,0,1,1,0
TXN113350,15.94,11,14.1,2.46,0.977,0,1,0,0
TXN101702,112.72,10,1.22,8.77,2.24,0,1,0,0
TXN106083,9.53,5,1.97,14.23,1.432,0,0,0,0
TXN102649,145.21,20,9.46,6.24,1.898,0,1,0,0
TXN111950,22.51,12,17.75,7.48,1.036,1,0,0,0
TXN112779,76.56,10,0.5,4.98,0.556,1,1,0,0
TXN108968,31.47,13,11.88,4.02,0.732,1,0,0,0
TXN108067,36.32,12,0.42,10.25,1.245,1,0,1,0
TXN110767,3.15,11,9.16,3.51,0.199,0,0,0,0
TXN103754,163.11,20,9.84,2.09,0.586,0,1,1,0
TXN103831,10.89,11,2.38,8.17,0.416,0,0,0,0
TXN109957,22.2,10,7.4,1.74,1.488,1,1,0,0
TXN114696,65.94,17,63.24,13.31,3.459,1,1,1,1
TXN100473,25.28,14,14.91,7.44,2.616,0,0,0,0
TXN114474,82.51,21,3.56,1.26,0.443,1,0,1,0
TXN105816,77.76,4,9.99,7.03,1.483,0,1,1,0
TXN103492,60.15,9,1.77,10.1,2.007,1,0,1,0
TXN112095,23.2,13,15.5,5.85,1.467,1,1,0,0
TXN102414,117.79,18,12.1,13.13,1.34,0,1,0,0
TXN114915,32.67,0,52.29,11.85,1.008,0,1,1,1
TXN103662,43.31,13,15.86,3.2,1.093,1,0,1,0
TXN113769,77.33,13,5.92,5.13,1.346,1,1,0,0
TXN107934,59.73,8,20.83,2.07,0.755,1,1,1,0
TXN102026,243.21,22,0.06,14.58,1.186,1,0,1,0
TXN113423,54.08,22,11.09,1.56,0.536,0,1,1,0
TXN109622,91.68,2,8.67,2.73,0.554,1,1,0,0
TXN103534,58.44,9,2.54,2.41,1.443,1,0,1,0
TXN109772,16.28,16,2.2,6.04,1.896,1,1,1,0
TXN108671,4.4,8,12.07,1.07,0.911,0,1,1,0
TXN106361,40.55,14,6.79,4.43,0.638,1,1,1,0
TXN102637,22.49,13,11.03,15.3,0.683,1,0,0,0
TXN108294,80.26,12,6.28,2.81,1.142,1,1,0,0
TXN101478,66.38,14,6.66,4.87,1.43,0,1,0,0
TXN114517,46.3,23,14.57,4.05,0.244,1,1,0,0
TXN112257,131.38,14,2.03,3.62,1.798,1,1,0,0
TXN110903,18.87,19,3.59,13.1,1.315,0,1,0,0
TXN107547,8.59,14,2.32,15.62,0.197,1,1,0,0
TXN112138,43.36,17,2.7,1.13,1.243,0,1,1,0
TXN112017,62.25,20,3.73,0.43,1.508,1,1,1,0
TXN108934,14.58,0,5.7,10.74,0.54,1,0,1,0
TXN114470,14.45,19,18.29,3.01,1.36,1,0,0,0
TXN106611,233.8,5,20.14,13.28,0.467,0,1,1,0
TXN100053,72.86,7,16.14,4.79,1.078,1,1,1,0
TXN109179,20.46,6,19.28,5.07,1.9,1,1,0,0
TXN111948,24.14,12,13.04,6.59,1.238,0,1,1,0
TXN114193,26.2,15,7.72,11.82,0.847,1,1,0,0
TXN108260,20.37,9,8.65,15.23,1.402,1,0,0,0
TXN110643,33.02,10,9.28,12.85,0.725,1,0,0,0
TXN112228,35.21,15,17.87,1.74,0.291,0,1,0,0
TXN103618,68.18,4,12.2,7.3,0.64,1,1,0,0
TXN113005,13.92,2,5.61,15.17,1.384,0,1,1,0
TXN105196,17.72,12,28.42,3.82,1.073,1,1,1,0
TXN114127,237.44,9,5.24,9.36,0.667,1,1,1,0
TXN102774,165.91,0,3.59,3.22,0.715,0,0,1,0
TXN104429,4.99,14,9.62,1.79,0.967,1,0,0,0
TXN107817,20.73,12,8.29,2.6,0.973,1,0,0,0
TXN103343,8.47,14,11.73,1.44,0.313,1,1,1,0
TXN114197,47.38,8,3.34,7.18,1.648,1,0,1,0
TXN105487,38.83,12,1.58,13.33,1.718,1,0,1,0
TXN111516,14.34,16,4.13,6.26,0.024,1,0,0,0
TXN101239,69.55,19,5.95,22.55,1.364,1,1,1,0
TXN100784,26.74,19,3.73,3.12,1.237,1,0,0,0
TXN105269,30.75,6,12.5,3.87,1.365,0,1,0,0
TXN105254,62.93,12,6.24,2.5,0.54,0,1,0,0
TXN113603,33.33,22,9.28,3.13,0.06,1,1,0,0
TXN105233,25.04,4,0.95,10.81,0.246,1,1,0,0
TXN108126,59.51,1,4.24,3.32,0.471,0,0,1,0
TXN106689,102.21,13,9.03,6.47,1.172,0,0,0,0
TXN111964,150.34,15,10.22,3.0,1.624,1,0,0,0
TXN110898,197.51,8,0.65,0.88,1.373,1,1,0,0
TXN112415,112.59,12,15.38,2.32,1.38,1,1,0,0
TXN105679,37.94,17,12.28,8.89,0.237,1,1,0,0
TXN101974,106.04,18,9.5,2.7,0.934,1,1,0,0
TXN111162,217.74,15,8.29,7.4,1.137,1,1,0,0
TXN106563,61.86,14,8.04,0.7,0.596,0,1,1,0
TXN113549,25.74,20,9.13,0.04,1.043,0,0,1,0
TXN103580,76.07,14,7.98,10.24,0.816,1,1,1,0
TXN114886,9.99,13,20.5,4.69,4.163,0,1,1,1
TXN106603,14.35,11,20.27,6.35,2.339,0,1,1,0
TXN101106,123.32,20,5.63,3.08,1.104,0,1,1,0
TXN109142,43.38,5,1.61,4.42,2.175,1,1,0,0
TXN103127,181.09,19,11.45,0.05,2.319,1,1,1,0
TXN102122,40.02,18,2.22,4.65,0.001,1,1,1,0
TXN112029,162.82,18,3.52,5.68,0.27,0,0,0,0
TXN113417,97.91,23,10.36,4.13,1.166,1,1,0,0
TXN103235,90.3,16,6.52,5.27,1.615,1,1,0,0
TXN106188,10.63,3,9.18,11.44,0.519,1,0,1,0
TXN113846,28.59,15,5.2,6.05,1.566,0,1,0,0
TXN112749,14.81,15,0.24,10.08,1.081,1,1,0,0
TXN100639,13.89,1,0.04,0.84,1.562,1,1,0,0
TXN114985,78.85,18,27.01,3.49,1.566,1,1,0,1
TXN103382,69.82,0,20.32,2.83,1.576,0,1,1,0
TXN110758,16.35,11,4.76,0.67,2.062,1,1,0,0
TXN108949,28.74,10,7.68,12.28,0.899,0,1,1,0
TXN103663,5.86,15,12.66,0.3,0.398,1,0,0,0
TXN109070,36.14,15,11.84,2.52,1.635,1,1,1,0
TXN113217,23.65,16,10.12,4.08,0.358,0,0,0,0
TXN108422,18.39,14,24.75,3.3,2.699,1,0,1,0
TXN112034,93.61,11,13.12,0.95,0.662,1,0,1,0
TXN110652,45.0,10,11.45,10.61,0.188,0,1,1,0
TXN113607,35.38,7,14.21,5.35,1.741,1,0,0,0
TXN104059,16.35,20,15.53,13.08,1.6,1,0,1,0
TXN104651,22.61,6,0.96,6.6,0.578,1,0,0,0
TXN112831,16.36,3,11.12,6.55,0.182,1,0,0,0
TXN109752,38.87,14,4.57,6.75,0.314,0,1,1,0
TXN104928,69.56,8,2.78,5.4,1.043,0,0,0,0
TXN104110,21.85,17,5.77,1.16,0.899,1,1,0,0
TXN114295,133.15,16,1.57,4.53,0.775,1,0,0,0
TXN100098,16.47,21,24.52,2.31,1.847,1,1,1,0
TXN111888,47.27,16,6.99,5.37,1.621,1,1,0,0
TXN101430,280.7,14,12.58,2.52,1.608,1,1,1,0
TXN109442,227.44,12,2.65,1.12,0.052,1,1,0,0
TXN102692,52.08,23,3.55,12.57,1.14,1,0,0,0
TXN101887,65.86,16,5.11,10.6,0.221,1,1,0,0
TXN105101,30.75,21,3.67,15.7,0.321,1,0,0,0
TXN106540,257.98,9,3.77,3.3,0.826,1,1,0,0
TXN107102,58.77,14,22.68,3.94,0.913,0,1,0,0
TXN113758,26.64,16,8.59,3.5,0.688,1,0,0,0
TXN114311,25.66,18,0.7,8.62,0.866,0,1,1,0
TXN102900,61.1,8,2.72,13.54,0.318,0,1,0,0
TXN111743,68.47,13,4.49,2.05,0.516,1,1,1,0
TXN103651,37.34,20,24.92,0.85,1.048,1,1,0,0
TXN102060,295.74,17,3.25,12.15,0.604,1,0,1,0
TXN106405,52.71,22,2.08,7.08,0.431,0,1,0,0
TXN100294,35.44,15,7.47,0.05,1.402,0,1,1,0
TXN110961,45.85,15,14.54,21.42,1.015,1,0,1,0
TXN113734,33.41,0,2.37,1.81,0.512,1,1,1,0
TXN108411,18.88,14,11.94,3.6,1.033,1,1,0,0
TXN106091,124.18,2,11.36,10.23,0.407,1,1,1,0
TXN102353,13.04,17,5.74,13.78,0.716,0,0,0,0
TXN111445,82.4,10,5.52,3.66,1.738,1,0,0,0
TXN100159,20.57,15,8.74,3.56,2.457,1,0,1,0
TXN101236,43.13,12,2.32,0.71,1.342,1,1,0,0
TXN112938,11.49,15,2.36,3.52,0.342,0,1,0,0
TXN107777,14.05,17,0.3,0.12,1.671,1,0,1,0
TXN114642,1828.46,4,23.3,15.13,2.22,0,0,0,1
TXN107501,22.07,7,4.38,12.47,1.718,0,1,0,0
TXN106838,17.64,20,3.81,8.34,0.806,1,0,0,0
TXN100909,18.26,0,3.91,4.64,0.702,0,1,1,0
TXN107447,53.05,21,5.63,9.23,1.559,1,1,0,0
TXN114761,348.32,20,66.84,2.86,0.502,1,0,1,1
TXN107866,65.17,12,0.92,2.28,1.202,1,1,1,0
TXN110623,27.6,15,9.68,1.38,1.245,0,0,1,0
TXN107012,82.33,9,8.3,8.05,0.686,1,1,0,0
TXN113941,20.12,9,2.95,3.19,1.195,1,0,0,0
TXN109749,8.1,10,1.78,0.48,0.631,1,1,0,0
TXN108512,17.4,15,4.82,5.34,2.034,1,1,0,0
TXN103808,275.64,18,19.09,1.67,1.681,1,1,0,0
TXN100014,50.83,17,0.22,8.0,0.174,1,0,1,0
TXN113263,12.78,12,12.5,6.51,1.513,1,0,0,0
TXN114255,8.67,17,4.06,1.19,0.711,0,0,0,0
TXN103464,10.19,22,7.75,10.25,1.215,1,0,0,0
TXN109638,58.45,23,7.72,10.24,0.954,1,1,1,0
TXN103475,17.35,13,11.74,0.75,1.764,1,0,0,0
TXN104558,99.52,21,7.92,1.27,0.513,1,1,0,0
TXN109079,28.97,13,6.19,7.37,1.407,1,1,1,0
TXN101692,28.57,4,5.5,10.19,1.299,0,0,0,0
TXN103699,150.82,9,9.25,10.34,0.543,1,0,1,0
TXN103873,7.57,16,19.63,11.62,1.267,0,0,1,0
TXN101719,9.89,20,9.9,6.86,1.18,1,1,0,0
TXN112931,15.43,10,1.98,3.07,0.848,1,1,0,0
TXN114822,24.3,15,23.51,13.52,1.565,0,0,0,1
TXN112907,19.0,0,7.03,6.53,0.852,1,1,0,0
TXN108843,187.28,3,0.94,7.08,1.211,0,1,0,0
TXN112541,123.15,16,4.93,12.71,0.999,1,0,0,0
TXN105977,75.5,10,6.85,0.76,0.015,1,1,1,0
TXN104969,35.13,10,6.09,4.84,0.44,1,1,0,0
TXN104562,9.75,12,2.82,6.71,0.919,1,0,1,0
TXN113041,28.95,1,3.09,3.9,0.814,0,1,0,0
TXN109110,38.76,7,5.15,12.43,1.296,1,1,0,0
TXN105037,30.0,22,16.07,7.93,2.037,1,1,1,0
TXN109074,25.76,1,4.83,1.96,1.75,1,1,0,0
TXN108483,24.32,8,10.31,4.14,1.285,1,1,1,0
TXN100233,119.86,11,15.68,9.68,1.019,1,0,0,0
TXN110981,231.67,22,6.36,3.15,1.086,1,1,0,0
TXN111629,20.61,8,1.54,3.16,1.397,1,1,0,0
TXN103481,139.62,15,6.49,8.32,1.872,1,0,0,0
TXN110186,41.55,17,17.5,11.88,0.97,0,1,0,0
TXN108018,12.72,10,1.39,5.64,0.482,1,1,0,0
TXN101304,19.49,22,1.1,4.27,1.498,1,1,0,0
TXN111583,7.35,11,11.19,1.05,1.178,0,0,0,0
TXN114054,253.15,6,9.72,8.84,0.619,1,0,0,0
TXN113806,15.95,13,18.63,0.95,1.103,1,1,1,0
TXN102271,6.95,8,15.26,5.09,0.824,1,1,0,0
TXN107740,28.68,21,14.77,15.01,0.722,1,0,0,0
TXN106430,132.18,18,9.56,13.65,0.791,0,0,1,0
TXN106929,94.79,22,0.2,0.0,0.446,0,1,0,0
TXN103131,6.0,18,10.55,5.35,0.42,1,1,0,0
TXN106513,19.71,19,18.54,1.7,1.058,0,1,0,0
TXN102025,29.59,14,0.5,0.25,0.396,1,0,0,0
TXN103394,64.01,5,4.54,4.23,0.63,1,1,1,0
TXN109677,96.51,9,13.73,1.97,1.74,0,0,0,0
TXN105337,128.67,4,3.48,7.18,0.814,0,0,0,0
TXN112822,34.9,5,1.58,16.35,1.856,1,1,1,0
TXN106772,12.29,18,5.91,7.39,0.592,1,1,0,0
TXN102976,24.16,11,12.56,10.05,1.657,1,1,0,0
TXN112214,17.48,19,12.14,19.06,0.985,1,0,0,0
TXN100525,31.1,14,0.53,10.44,0.503,1,0,0,0
TXN107535,20.16,23,10.49,5.31,0.935,1,0,0,0
TXN113713,30.4,0,22.34,1.06,0.048,0,0,0,0
TXN101080,30.0,13,13.03,0.45,1.519,1,0,0,0
TXN103443,30.33,4,0.67,4.56,1.105,0,1,1,0
TXN110639,27.35,8,0.45,16.72,1.751,1,1,1,0
TXN100305,62.69,16,10.48,8.76,0.567,1,1,0,0
TXN106971,36.82,14,9.13,1.3,2.072,1,0,0,0
TXN104685,48.24,8,8.84,4.52,1.003,1,1,1,0
TXN108865,16.63,3,0.76,2.11,1.576,0,0,1,0
TXN108672,19.91,12,6.33,7.33,0.94,0,1,1,0
